tx_hash,time,value_btc,n_inputs,n_outputs,fee_btc,from,to,is_error
0xaa5eb57e8397ce73a797c9c83cf541b8fac755e5d33d6b4fddeb56761f39c023,2025-12-10 20:51:35,0.013302582097049948,1,1,2.703754389e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xe688b84b23f322a994a53dbf8e15fa82cdb71127,0
0x49bfa5af344108cc53e909e29f6d3bd4bc63ae3f68fcce7b5a9dace8de08c6e5,2025-12-10 20:51:11,0.012332408381508307,1,1,2.775452408044e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x388c818ca8b9251b393131c08a736a67ccb19297,0
0xe9d495817eeba15f8ced074ed37fe35dd358f773d37f9b046507bf463a75c9b0,2025-12-10 20:50:47,0.015854800522637887,1,1,3.798578492656e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x11d391e94a9e5c61c9dcc8f6e29c2559599706be,0
0xdbcc4e0cacbcb8ac227cbe46cace4fbe3ae03923acfd440cc67c2eaf922539d6,2025-12-10 20:50:47,1.5018282777327e-05,1,1,3.083738532e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0
0xa4a7e7d6f17df02480d01988dd918f4119b380dc04aad094c3458dea412952e0,2025-12-10 20:50:11,0.013249526547505145,1,1,2.690303775583e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x4297cc867b85b63297c34af4268ced9cafc66f5a,0
0x5948ffeaa6ba8d223faecce7bc576f42066e36f9a4cfc90d53b625260d29a3c5,2025-12-10 20:49:47,0.01104637153893641,1,1,3.043811505e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x4675c7e5baafbffbca748158becba61ef3b0a263,0
0xe20be39d62cb32fe24bb462f4cf4acdff50c327022da6ca765ee7162f6570b21,2025-12-10 20:49:23,0.009772639699442157,1,1,3.166866465e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xb4b2c32002fae1261308823e8c311193eaee626b,0
0x08b29327b9cb1d9eebcd0b63d6d9e17e92638e5bc2f51fb353cdfbb2a0509b74,2025-12-10 20:49:23,1.0633702694228e-05,1,1,3.166866465e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0
0xcf0e68ad638ef61199eecdca2866eb9da504960171a5e503a9294167ccc93bcf,2025-12-10 20:49:23,3.2504603535e-05,1,1,3.166866465e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x3ff8ec39276edae66646d35a384691ff6d29f540,0
0xcbb5a660291c0ea617c1ac98ce9a28aaf2e8546ed4b5b5ce7d85fdee15016995,2025-12-10 20:48:47,0.006477058054778263,1,1,3.177864774e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x4675c7e5baafbffbca748158becba61ef3b0a263,0
0xb9b0c3f5529a6cd9ff83bd07581ab10ffc911579d4454afc1783268f71005c27,2025-12-10 20:48:23,0.006902920651422136,1,1,2.837970912e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x4675c7e5baafbffbca748158becba61ef3b0a263,0
0xae92d57318f4e0f9e2d1db254349e9cbb631cbab94ad715c6a07e4d1fbeb4b46,2025-12-10 20:48:23,4.3876520986676e-05,1,1,2.837970912e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x965df5ff6116c395187e288e5c87fb96cfb8141c,0
0x0abc6408baad45e35a9624a25072bacfb808dc642ec7b3f419ea9f759969be79,2025-12-10 20:48:11,0.010008541666800217,1,1,2.933129388e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x557a4fc606ae646f585bc73ad2a4fc745a8cbcc8,0
0x6fa65b71ea188deae53c11aa6d0c31a564c62b548f609b2ba4a85755a39ac4e1,2025-12-10 20:47:59,0.005747227563646046,1,1,4.047977246419e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xafbd66706f90bc56d29c39a260930b34b2757ed8,0
0x6d5b1319fb75b5a0b2c050ea422d80472273e7ab85dd52d4dcd62ddc530b43d0,2025-12-10 20:47:59,7.31477208e-07,1,1,3.110524431e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x5d4077bfa6e86835124817de1d52780eb5ee9f52,0
0x38e9774875543347f5c863b88e9a9f4b4e3d15651ade9e064892048e14fbbaf0,2025-12-10 20:46:35,0.004460892408484884,1,1,2.798134311e-06,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x4ad393206569465ffa4f3e0fc34aa181887a5d3e,0
